"Transaction Start Date","Agent","Chat Duration","Teams","Session Name","Chat Closed By","Interactive Chat","Browser","Operating System","Geo","Response Time of Agent","Response time of Visitor","Transaction End Date","Customer Rating","Customer Comment","Transferred Chat","Customer Wait Time","Text"
"6/8/2018 20:29","Robine","0:03:05","Mobile Technical Team","Session:2057187647:20339","Representative","","Mobile Safari 11.0","iOS-11.4","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:01:54","would like to find out if Lufthansa has opend  more seats in business first "
"6/8/2018 20:29","Rick","0:28:06","Sales Team","Session:2057187614:20471","Customer","1","Other","11.4.1","null","0:00:38","0:00:36","6/8/2018 20:57"," "," ","1","0:01:02","will I get a receipt for my baggage i paid "
"6/8/2018 20:29","Serena","0:04:06","Sales Team","Session:2057187647:20359","Representative","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:33"," "," ","","0:00:11","My boarding pass says ------/------------ It usually just says ------/--------. "
"6/8/2018 20:29","Blestin","0:09:09","Mobile Service Team","Session:2057187614:20478","Representative","1","Other","10.0.1","null","0:00:10","0:01:02","6/8/2018 20:39"," "," ","","0:00:05","How could you change all my flights without even contacting me"
"6/8/2018 20:29","Bamey","0:27:48","Mobile Service Team","Session:2057187647:20352","Representative","1","Other","Linux","Australia","0:00:38","0:02:16","6/8/2018 20:57"," "," ","","0:00:49","I got a Mileageplan Explorer credit card. I am wondering that where mileages go? I am now not a member of the Mileageplan program explicitly. Should I create an account at the program?"
"6/8/2018 20:29","Jessy","0:00:37","Sales Team","Session:2057187648:20329","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:31"," "," ","","0:01:21","I booked a flight last week and today realized I had put in March instead of February in date line."
"6/8/2018 20:29","Savannah","0:20:32","Fixed Service Team","Session:2057187616:16702","Customer","1","Other","11.4","null","0:00:50","0:00:33","6/8/2018 21:00"," "," ","","0:00:00","I did not obtain a confirmation number"
"6/8/2018 20:29","Edgar","0:03:06","Fixed Service Team","Session:2057187617:1447","Representative","","mobile_safari~11","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:00:01","Does it include entry into the cname- lounges"
"6/8/2018 20:29","Miaa","0:30:53","Mobile Technical Team","Session:2057187647:20356","Customer","1","Other","11.4.1","null","0:00:50","0:00:57","6/8/2018 21:04"," "," ","1","0:01:06","If I make a flight reservation using Mileageplan miles can that reservation be modified later?"
"6/8/2018 20:29","Mary","0:09:37","Mobile Service Team","Session:2057187647:20348","Customer","1","mobile_safari~11","iOS-11.4","Australia","0:00:24","0:00:38","6/8/2018 20:41","10","Yes Resolved","","0:00:57","I want to know if I join mileage plan is this a credit card? Also will I have to pay to put on luggage?"
"6/8/2018 20:29","Almira","0:03:06","Mobile Service Team","Session:2057187648:20334","Representative","","Other","Android 8.0.0","null","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:00:49","i have a voucher with cname- from a previously cancelled flight, i want to use it to make a reservation"
"6/8/2018 20:29","Almira","0:19:25","Mobile Service Team","Session:2057187618:20390","Customer","1","Other","11.4.1","null","0:00:45","0:00:38","6/8/2018 20:49"," "," ","","0:00:06","How many award miles do I need for a Mileageplan award ticket?"
"6/8/2018 20:29","Jordon","0:03:06","Mobile Service Team","Session:2057187616:16696","Representative","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:01:01","I want to check, my plane reservation first in have a ticket?"
"6/8/2018 20:29","Aldora","0:41:09","Fixed Service Team","Session:2057187615:20448","Representative","1","f~61","Android-6.0.1","Australia","0:01:28","0:02:55","6/8/2018 21:10"," "," ","","0:00:00","I would like you to issue an updated new premier silver status card and I'd like a new tag for my baggage "
"6/8/2018 20:29","Malcolm","0:03:07","Fixed Technical Team","Session:2057187647:20243","Representative","","Chrome","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:09:53","I may have to cancel reservationHow much us the penalty or can I get a refund?"
"6/8/2018 20:29","Redmond","0:08:13","Mobile Service Team","Session:2057187618:20382","System","1","Other","MacOS","Australia","0:01:10","0:02:20","6/8/2018 20:39"," "," ","","0:00:44","I am trying to rent a car and return to a different location. "
"6/8/2018 20:29","Minie","0:41:54","Mobile Service Team","Session:2057187614:20469","System","1","Other","11.4.1","null","0:00:34","0:01:06","6/8/2018 21:14"," "," ","","0:00:45","Are there discounted tickets for family trying to get to dying family members?"
"6/8/2018 20:29","Scylla","0:31:39","Mobile Technical Team","Session:2057187618:20378","System","1","Other","11.4.1","null","0:00:26","0:00:56","6/8/2018 21:00"," "," ","1","0:01:03","I need to book a specific flight that is not showing up "
"6/8/2018 20:29","Bamey","0:00:22","Mobile Service Team","Session:2057187615:20440","Customer","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:00:47","your site is showing there is a charge for a checked bag."
"6/8/2018 20:29","Aby","0:00:22","Sales Team","Session:2057187615:20428","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:01:33","I have not been able to reach the Mileage plan Service center"
"6/8/2018 20:29","Olivia","0:22:57","Mobile Service Team","Session:2057187648:20336","Customer","1","Other","11.4.1","null","0:01:15","0:01:07","6/8/2018 20:56"," "," ","1","0:00:33",""
"6/8/2018 20:29","Catriona","1:21:30","Mobile Technical Team","Session:2057187647:20337","System","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:56","0:01:40","6/8/2018 22:06"," "," ","1","0:04:37","will I be able to do that in 30 Minutes ?"
"6/8/2018 20:29","Sienna","0:04:05","Sales Team","Session:2057187615:20416","Representative","","samsung_browser~7.2","Android-8.0","Australia","0:00:00","0:00:00","6/8/2018 20:35"," "," ","","0:02:36"," what terminal will it be landing in LAX?"
"6/8/2018 20:29","Dan","0:24:20","Mobile Service Team","Session:2057187648:20328","Customer","1","Firefox","MacOS","Australia","0:00:34","0:00:53","6/8/2018 20:56","8","Yes Resolved","","0:00:57","The e-certificate is for 10% however the price is not reflective of that"
"6/8/2018 20:28","Upton","0:11:56","Mobile Service Team","Session:2057187617:1442","Customer","1","Other","11.4","null","0:00:15","0:02:03","6/8/2018 20:41"," "," ","","0:00:47","do active Canadian military have the same baggage restrictions as U.S. military service personnel?"
"6/8/2018 20:28","Candice","0:03:06","Mobile Service Team","Session:2057187647:20343","Representative","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:00:56"," fails to open."
"6/8/2018 20:28","Levina","0:24:02","Mobile Service Team","Session:2057187648:20327","System","1","mobile_safari~11","iOS-11.0.3","Australia","0:00:33","0:00:51","6/8/2018 20:59"," "," ","","0:00:53","Does a system wide upgrade cover a flight to johannesburg from lax?"
"6/8/2018 20:28","Fiona","0:03:55","Mobile Service Team","Session:2057187614:20464","Customer","1","mobile_safari~11","iOS-11.4","UNKNOWN","0:00:06","0:01:05","6/8/2018 20:33"," "," ","","0:00:58","How many miles or segments do I need in a year to retain platinum status"
"6/8/2018 20:28","Alona","0:12:11","Mobile Service Team","Session:2057187618:20372","Customer","1","Other","11.4","null","0:00:34","0:00:45","6/8/2018 20:41"," "," ","","0:01:11",""
"6/8/2018 20:28","Alka","0:19:13","Mobile Service Team","Session:2057187618:20371","Customer","1","Other","11.2.6","null","0:00:50","0:00:41","6/8/2018 20:50"," "," ","","0:01:13","the ticket does not show in my history or in the mileage amount."
"6/8/2018 20:28","Blestin","0:06:30","Mobile Service Team","Session:2057187640:1429","Customer","1","Other","11.4.1","null","0:00:26","0:01:04","6/8/2018 20:37"," "," ","","0:01:12","what about my reservation I just paid for."
"6/8/2018 20:28","Ariana","0:10:34","Mobile Service Team","Session:2057187648:20322","Customer","1","Chrome","Windows","Australia","0:00:23","0:00:55","6/8/2018 20:39","10","Yes Resolved","","0:01:10","Do you charge for infants under 2 years old to sit on a passangers lap?"
"6/8/2018 20:28","Sonia","0:19:38","Mobile Technical Team","Session:2057187615:20407","Customer","1","Mobile Safari 10.0","iOS-10.2.1","Australia","0:00:23","0:01:05","6/8/2018 20:49"," "," ","","0:03:12","I am having trouble finding my flight by confirmation number"
"6/8/2018 20:28","Leslie","0:08:15","Fixed Service Team","Session:2057187616:16699","Customer","1","Other","11.4","null","0:00:22","0:00:41","6/8/2018 20:37"," "," ","","0:00:01","I would like to change my seat from first class to economy "
"6/8/2018 20:28","Blestin","0:23:42","Mobile Service Team","Session:2057187614:20457","System","1","c~67.0.3396.87","Android-6.0.1","Australia","0:00:41","0:01:33","6/8/2018 20:58"," "," ","1","0:01:15","Is there an extension I can get?"
"6/8/2018 20:28","Kendrick","0:06:23","Fixed Service Team","Session:2057187648:20337","Customer","1","facebook~177.0.0.20.75","Android-8.0","Australia","0:00:07","0:01:53","6/8/2018 20:39"," "," ","","0:00:01","I cannot figure out what to put in for Traveler identity."
"6/8/2018 20:28","Poppy","0:12:43","Mobile Service Team","Session:2057187614:20454","","1","c~67.0.3396.87","Android-7","Australia","0:00:18","0:01:11","6/8/2018 20:56"," "," ","1","0:16:24",""
"6/8/2018 20:28","Paisley","0:30:09","Mobile Service Team","Session:2057187648:20319","Representative","1","Chrome","Windows","Australia","0:00:36","0:01:06","6/8/2018 20:59","9","Yes Resolved","1","0:02:22","I want to change my flight.."
"6/8/2018 20:28","Avee","0:24:24","Fixed Service Team","Session:2057187647:20335","Representative","1","Other","MacOS","Australia","0:00:29","0:01:12","6/8/2018 20:53"," "," ","1","0:01:23","trying to book a flight to use an unused ticket"
"6/8/2018 20:28","Poppy","0:03:06","Mobile Service Team","Session:2057187618:20368","Representative","","Chrome","Windows","Australia","0:00:00","0:00:00","6/8/2018 20:31"," "," ","","0:01:23","not allowing me to sign in. "
"6/8/2018 20:28","Nella","0:35:27","Mobile Service Team","Session:2057187616:16689","System","1","Other","Linux","Australia","0:00:29","0:01:04","6/8/2018 21:04"," "," ","1","0:01:32","how much is a flight leaving out of westchester county airport going to west plam beach, fl for tomorrow and returning wednesday for a bereavement fare?"
"6/8/2018 20:28","Chlo","0:51:33","Mobile Technical Team","Session:2057187648:20299","Customer","1","f~61","Windows-10","Australia","0:00:42","0:01:26","6/8/2018 21:25"," "," ","","0:02:55","iam booking a reservation using miles can ihold this reservation for 72hrs"
"6/8/2018 20:28","Mavrick","0:18:44","Mobile Service Team","Session:2057187648:20318","Customer","1","Other","Android 8.0.0","null","0:00:34","0:00:32","6/8/2018 20:47"," "," ","1","0:01:22","i am looking to change my flight destination one way and purchase another flight"
"6/8/2018 20:28","Lara","0:37:53","Mobile Service Team","Session:2057187648:20316","Representative","1","Other","Android 6.0","null","0:00:56","0:00:49","6/8/2018 21:09"," "," ","","0:01:10","can we get economy plus for our flights to rome and back"
"6/8/2018 20:28","Megan","0:04:05","Sales Team","Session:2057187615:20411","Representative","","Samsung Browser 7.2","Android-8.0","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:02:17","I would like to speak to someone on the phone regarding my mileage"
"6/8/2018 20:28","Ethan","0:17:35","Sales Team","Session:2057187615:20432","Customer","1","c~67.0.3396.87","Android-5","Australia","0:01:00","0:01:08","6/8/2018 20:47"," "," ","","0:00:21","Can I pay for part of my purchase with miles and part with cash?"
"6/8/2018 20:28","Upton","0:00:51","Mobile Service Team","Session:2057187647:20328","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:01:19","MY FLIGHT HAS CHANGED ON THE RETURN, WITHOUT NOTICE"
"6/8/2018 20:28","Cedric","0:13:33","Mobile Service Team","Session:2057187614:20449","System","1","Other","11.4.1","null","0:00:57","0:01:02","6/8/2018 20:41"," "," ","","0:01:18","Yet now it doesn't show seat assignments on all the flights."
"6/8/2018 20:28","Abihail","0:15:10","Mobile Service Team","Session:2057187618:20377","Customer","1","Other","Android 8.0.0","null","0:00:51","0:00:45","6/8/2018 21:06"," "," ","1","0:00:14"," unable to travel "
"6/8/2018 20:28","Elena","0:20:44","Fixed Service Team","Session:2057187647:20344","System","1","Chrome","Windows","Australia","0:00:58","0:01:59","6/8/2018 21:09"," "," ","1","0:00:02","My name is wrong on my flight reservation. "
"6/8/2018 20:27","Redmond","0:21:13","Mobile Service Team","Session:2057187615:20421","Customer","1","Other","11.4.1","null","0:00:48","0:00:35","6/8/2018 20:50"," "," ","","0:01:11",""
"6/8/2018 20:27","Gabrie","0:07:20","Mobile Technical Team","Session:2057187647:20312","Representative","1","Other","11.4.1","null","0:00:34","0:00:37","6/8/2018 20:36"," "," ","","0:02:32","is there a fee for my wife to use my Mileageplan miles?"
"6/8/2018 20:27","Aby","0:04:05","Sales Team","Session:2057187615:20402","Representative","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:02:35","I can not find my mileage number"
"6/8/2018 20:27","Ginette","0:03:06","Mobile Service Team","Session:2057187618:20363","Representative","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:31"," "," ","","0:00:53"," do we need to pick up the luggage in SFO?"
"6/8/2018 20:27","Rilby","0:02:20","Mobile Technical Team","Session:2057187616:16669","System","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:02:44","I would like to use my earned mileage for one of these tickets"
"6/8/2018 20:27","Rilby","0:53:38","Mobile Technical Team","Session:2057187648:20292","Representative","1","c~68.0.3440.84","Windows-10","Australia","0:01:24","0:01:13","6/8/2018 22:09","0","Did Not Resolve","","0:02:30","the travel agent said i could us it to buy a ticket within a year"
"6/8/2018 20:27","Gustav","0:24:31","Mobile Technical Team","Session:2057187614:20458","Customer","1","Other","11.0.2","null","0:00:46","0:01:08","6/8/2018 20:56"," "," ","1","0:00:07","i am trying to pay with a canceled ticket no ################"
"6/8/2018 20:27","Shai","0:10:55","Business Team","Session:2057187616:16691","Representative","1","Chrome","Windows","Australia","0:00:29","0:00:33","6/8/2018 20:38"," "," ","","0:00:01","My husband has a broken leg and he is getting around on a knee walker. "
"6/8/2018 20:27","Teena","0:03:05","Mobile Service Team","Session:2057187616:16682","Representative","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:01:06","need to know if there are eny flights leaving san diego to mammoth lakes calif,on 2-21-2013"
"6/8/2018 20:27","Rajath","0:14:52","Sales Team","Session:2057187647:20331","Customer","1","Other","11.3","null","0:01:04","0:00:54","6/8/2018 20:44","0","No question","","0:00:30","How many award miles do I need for a Mileageplan award ticket?"
"6/8/2018 20:27","Myles","0:37:03","Mobile Service Team","Session:2057187614:20446","Representative","1","c~67.0.3396.87","Android-8.0","Australia","0:00:54","0:01:11","6/8/2018 21:04"," "," ","","0:01:03",""
"6/8/2018 20:27","Trisita","0:17:20","Mobile Service Team","Session:2057187618:20358","Customer","1","Other","11","null","0:00:30","0:00:58","6/8/2018 20:44"," "," ","","0:01:03","Where do I check-in for a cname- flight operated by US Air?"
"6/8/2018 20:27","Micah","0:05:38","Fixed Service Team","Session:2057187617:1438","System","1","Other","11.4.1","null","0:01:09","0:00:34","6/8/2018 20:34"," "," ","","0:00:03","I cancelled a flight a few months ago and should have a remaining credit after the change flight fee."
"6/8/2018 20:27","Aden","0:11:17","Mobile Service Team","Session:2057187618:20370","System","1","mobile_safari~11","iOS-11.4","Australia","0:00:30","0:00:38","6/8/2018 20:40"," "," ","1","0:00:25","can I use miles from another airline to book a flight on cname-"
"6/8/2018 20:27","Albertus","0:09:12","Mobile Service Team","Session:2057187618:20360","Customer","1","Other","11.4.1","null","0:00:26","0:01:03","6/8/2018 20:36"," "," ","","0:00:51","I selected 21G for my reservation, and when I checked out, it did not show my change."
"6/8/2018 20:27","Kingston","0:03:09","Mobile Service Team","Session:2057187616:16681","Representative","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:01:04","What are the policies of Relais Fontana de Trevi in Rome, Italy?"
"6/8/2018 20:27","Annika","0:04:07","Sales Team","Session:2057187617:1430","Representative","","Mobile Safari 11.0","iOS-11.2.6","Australia","0:00:00","0:00:00","6/8/2018 20:31"," "," ","","0:01:42","i would like to change the date of flight, will it cost anything?"
"6/8/2018 20:27","Ann","0:03:06","Fixed Service Team","Session:2057187615:20427","Representative","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:00:01","I'd like to put on hold my reservation and change my flight to another date"
"6/8/2018 20:27","Kingston","0:14:24","Mobile Service Team","Session:2057187617:1432","Customer","1","Other","MacOS","Australia","0:00:24","0:00:57","6/8/2018 20:41"," "," ","","0:00:57","we need confirn our flight and i dont know the confirmation number"
"6/8/2018 20:27","Amy","0:03:07","Mobile Technical Team","Session:2057187616:16665","Representative","","Chrome","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:02:59","do you allow airspray sun lotion and bugs repealent to take on international flight?"
"6/8/2018 20:27","Kelby","0:19:49","Mobile Service Team","Session:2057187616:16680","System","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:53","0:02:03","6/8/2018 20:50"," "," ","","0:00:55","how long does it take for a ticket price to be deducted from my bank account?"
"6/8/2018 20:27","Kelby","0:20:25","Mobile Service Team","Session:2057187640:1424","Customer","1","Other","Android 8.0.0","null","0:00:30","0:02:26","6/8/2018 20:52"," "," ","","0:00:54","I have a reservation  but did not buy the ticket, "
"6/8/2018 20:27","Agustine","0:11:17","Mobile Service Team","Session:2057187616:16679","Customer","1","Other","11.4","null","0:00:41","0:00:37","6/8/2018 20:42"," "," ","","0:01:07","I booked a round trip ticket online from Cleveland to Newark NJconfirm payment went through"
"6/8/2018 20:27","Agustine","0:20:57","Mobile Service Team","Session:2057187615:20414","Representative","1","Other","Android 8.0.0","null","0:00:24","0:01:37","6/8/2018 20:48"," "," ","","0:01:05","I would like to sign up for the TSA Check program. "
"6/8/2018 20:27","Elwood","0:24:53","Fixed Service Team","Session:2057187648:20315","Customer","1","Other","MacOS","Australia","0:01:32","0:01:19","6/8/2018 20:58","0","Did Not Resolve","","0:00:01","I was told I could purchase seats with more leg room. "
"6/8/2018 20:27","Jason","0:04:05","Sales Team","Session:2057187618:20364","Representative","","Other","11.1.2","null","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:00:00","can I get miles for purchases I make?"
"6/8/2018 20:27","Carlo","0:28:18","Fixed Service Team","Session:2057187618:20365","Customer","1","c~67.0.3396.99","Windows-10","UNKNOWN","0:00:27","0:01:24","6/8/2018 20:55"," "," ","","0:00:01",""
"6/8/2018 20:26","Ronnel","0:14:48","Mobile Service Team","Session:2057187615:20423","Customer","1","Chrome","Windows","Australia","0:01:00","0:00:47","6/8/2018 20:44","0","Did Not Resolve","1","0:00:07",""
"6/8/2018 20:26","Katie","0:12:47","Sales Team","Session:2057187648:20314","System","1","Chrome","Windows","Australia","0:00:27","0:00:53","6/8/2018 20:40"," "," ","","0:00:00","Will I get a credit which can be used when I reschedule?"
"6/8/2018 20:26","Sarah","0:04:02","Sales Team","Session:2057187617:1428","System","","Mobile Safari 11.0","iOS-11.2.6","Australia","0:00:00","0:00:00","6/8/2018 20:32"," "," ","","0:01:41","you charged me twice for a flight how do I get that refunded"
"6/8/2018 20:26","Ariana","0:01:44","Mobile Service Team","Session:2057187647:20321","System","","Other","Android 6.0.1","null","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:00:53","i would like to combine my mileage plan account wih my husband;s account"
"6/8/2018 20:26","Ingrid","0:17:10","Mobile Technical Team","Session:2057187648:20281","System","1","Other","MacOS","Australia","0:01:32","0:02:54","6/8/2018 20:56"," "," ","","0:02:46","Why do I have to pay a one hundred and fifty dollar fee to change flights?"
"6/8/2018 20:26","Amy","0:03:05","Mobile Technical Team","Session:2057187614:20416","Representative","","Other","Linux","Australia","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:02:57","What happens to miles in my mileage plan account earned from a credit card if I cancel the credit card ?"
"6/8/2018 20:26","Lillian","0:02:43","Mobile Service Team","Session:2057187648:20304","Customer","1","Other","11.4.1","null","0:00:23","0:00:19","6/8/2018 20:42"," "," ","","0:00:52",""
"6/8/2018 20:26","Rick","0:04:04","Sales Team","Session:2057187614:20437","System","","mobile_safari~11","iOS-11.3","Australia","0:00:00","0:00:00","6/8/2018 20:31"," "," ","","0:01:07","are there any flights that are 35K? "
"6/8/2018 20:26","Robine","0:30:26","Mobile Technical Team","Session:2057187615:20376","Representative","1","Chrome","Windows","Australia","0:00:47","0:01:16","6/8/2018 20:57"," "," ","","0:03:28","how do i send a 14 year old by himself on an international flight"
"6/8/2018 20:26","Dunstan","0:12:30","Sales Team","Session:2057187616:16683","Customer","1","Chrome","Windows","Australia","0:00:15","0:00:56","6/8/2018 20:39"," "," ","","0:00:00","I did not see my canceled reservation in my account under cancel reservation"
"6/8/2018 20:26","Raimund","0:13:07","Fixed Service Team","Session:2057187647:20320","Customer","1","Other","11.4.1","null","0:00:41","0:00:50","6/8/2018 20:44"," "," ","1","0:00:37",""
"6/8/2018 20:26","Hellen","0:23:03","Fixed Service Team","Session:2057187615:20417","Customer","1","edge~17.17134","Windows-10","Australia","0:00:56","0:00:53","6/8/2018 20:49","10","Yes Resolved","","0:00:00","What airlines fly from MIA to St Kitts?"
"6/8/2018 20:26","Robine","0:03:04","Mobile Technical Team","Session:2057187648:20268","System","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:03:28","what is telephone number?"
"6/8/2018 20:26","Madeline","0:19:53","Mobile Service Team","Session:2057187640:1422","Representative","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:53","0:01:11","6/8/2018 20:46"," "," ","","0:00:33","is there a discount that will be applied ?"
"6/8/2018 20:26","Ivy","0:44:17","Mobile Service Team","Session:2057187615:20362","Customer","1","Other","MacOS","Australia","0:01:09","0:01:31","6/8/2018 21:14"," "," ","1","0:04:29","I do not know where my ticket receipt or boarding pass is."
"6/8/2018 20:26","Chris","0:18:58","Fixed Service Team","Session:2057187648:20308","System","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:25","0:01:49","6/8/2018 21:05"," "," ","","0:00:01","My friend purchased the wrong ticket for a flight from Newark to Aruba on 7/12/12."
"6/8/2018 20:26","Chlo","0:02:05","Mobile Technical Team","Session:2057187614:20387","System","","Chrome","Windows","Australia","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:04:52","Do I have enough points to purchase roundtrip tickets from newark to athens?"
"6/8/2018 20:26","Nicole","0:28:33","Fixed Service Team","Session:2057187648:20307","Customer","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:35","0:01:20","6/8/2018 20:56","10","Yes Resolved","","0:00:01","How do i get miles back?"
"6/8/2018 20:26","Mark","0:03:08","Mobile Service Team","Session:2057187616:16678","Representative","","Chrome","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:00:25",""
"6/8/2018 20:26","Serena","0:04:06","Sales Team","Session:2057187618:20329","Representative","","mobile_safari~11","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:02:07",""
"6/8/2018 20:26","Lola","0:39:56","Mobile Service Team","Session:2057187618:20300","Customer","1","Other","11.4.1","null","0:00:29","0:01:16","6/8/2018 21:07"," "," ","1","0:06:03","can I possibly catch the next flight at no extra fee?"
"6/8/2018 20:26","Krissy","0:20:41","Fixed Service Team","Session:2057187614:20442","Representative","1","c~68.0.3440.85","Android-7","Australia","0:00:55","0:00:56","6/8/2018 20:47"," "," ","","0:00:01","I cannot remember my password for my mileage account"
"6/8/2018 20:26","Lincoln","0:21:54","Sales Team","Session:2057187648:20298","Customer","1","s~9.1.3","Mac OS-10.9.5","Australia","0:00:43","0:00:48","6/8/2018 20:48"," ","No question","","0:00:36","when I do what you say above it does not have us on any othetr flight."
"6/8/2018 20:26","Hagen","0:25:14","Sales Team","Session:2057187647:20313","Customer","1","Other","11.4.1","null","0:00:54","0:01:03","6/8/2018 20:51","10"," ","","0:00:36",""
"6/8/2018 20:26","Lillian","0:14:39","Mobile Service Team","Session:2057187615:20406","Customer","1","Other","11.4.1","null","0:00:45","0:00:48","6/8/2018 20:43"," "," ","1","0:01:02","I have a frequent flyer number, but cannot locate it. "
"6/8/2018 20:26","Ronan","0:15:17","Mobile Service Team","Session:2057187615:20409","Customer","1","i~11","Windows-7","Australia","0:00:41","0:01:25","6/8/2018 20:41"," "," ","","0:00:13"," and I believe I have paid to be in economy plus "
"6/8/2018 20:25","Kevin","0:32:16","Mobile Service Team","Session:2057187648:20301","System","1","Other","Android 8.0.0","null","0:01:04","0:00:48","6/8/2018 20:59"," "," ","","0:00:11","What to do if I used only one way of a two way ticket"
"6/8/2018 20:25","Miles","0:25:00","Fixed Service Team","Session:2057187614:20440","Customer","1","Other","11.4.1","null","0:00:35","0:01:26","6/8/2018 20:51"," "," ","","0:00:01","I was charged twice for baggage on my flight who do I contact?"
"6/8/2018 20:25","Albertus","0:12:42","Mobile Service Team","Session:2057187648:20296","Customer","1","Safari","9.3.5","null","0:00:32","0:01:13","6/8/2018 20:38"," "," ","","0:00:28","can I transfer miles from a non cname- account."
"6/8/2018 20:25","Morgan","0:09:12","Mobile Service Team","Session:2057187614:20433","Customer","1","Other","11.4.1","null","0:00:41","0:00:25","6/8/2018 20:37"," ","Yes Resolved","","0:00:31","how can we book a flight for two people using award travel miles from both their accounts"
"6/8/2018 20:25","Antto","0:17:05","Mobile Service Team","Session:2057187648:20293","Customer","1","c~67.0.3396.99","Windows-10","Australia","0:00:37","0:01:07","6/8/2018 20:49","10"," ","1","0:02:38","Is this correct there is a 25$ fee for first checked bag under 50 lb "
"6/8/2018 20:25","Adalric","0:33:23","Mobile Service Team","Session:2057187615:20405","Customer","1","Chrome","MacOS","Australia","0:00:39","0:00:58","6/8/2018 20:59"," "," ","1","0:00:29","Do I need a health cert. from my vet.for an in cabin dog on a domestic flight?"
"6/8/2018 20:25","Oscar","0:08:49","Sales Team","Session:2057187647:20318","System","1","mobile_safari~11","iOS-11.4.1","Australia","0:02:08","0:00:24","6/8/2018 20:34"," "," ","","0:00:00","Do you have other partners that fly from BOS to MIA that I could use my ticket on"
"6/8/2018 20:25","Amy","0:01:02","Mobile Technical Team","Session:2057187647:20266","System","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:27"," "," ","","0:04:35","How many award miles do I need for a Mileageplan award ticket?"
"6/8/2018 20:25","Lincoln","0:00:18","Sales Team","Session:2057187614:20420","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:01:26","How come Ecomomy Plus is $29 for --795 to SFO from PDX tomorrow at 1:20 but the price shown at the beginning of checking in is approximately $13 +?"
"6/8/2018 20:25","Amy","0:01:22","Mobile Technical Team","Session:2057187618:20297","System","","Other","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:27"," "," ","","0:04:36","I need to cancel a flight"
"6/8/2018 20:25","Chlo","0:00:35","Mobile Technical Team","Session:2057187648:20242","System","","Chrome","Windows","Australia","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:04:59","I think I need to sign up for a new card."
"6/8/2018 20:25","Shamz","0:52:21","Fixed Service Team","Session:2057187618:20350","Customer","1","Chrome","MacOS","Australia","0:01:09","0:01:18","6/8/2018 21:18","10","Multiple Contacts to Resolve","1","0:00:02","how do I inform you that I have a ski bag to check?"
"6/8/2018 20:25","Alka","0:03:06","Mobile Service Team","Session:2057187615:20399","Representative","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:00:37","does a lap child traveling international get 2 free bags"
"6/8/2018 20:25","Jessy","0:03:46","Sales Team","Session:2057187647:20287","System","","Samsung Browser 7.2","Android-6.0.1","Australia","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:02:20","i made a car rental from atlas choice when i made my airline ticket they took a deposit now i can contact them "
